vm_id;time;violation_percentage
13;300,10;0,100000
13;309,91;0,100000
13;314,02;0,100000
13;327,94;0,000000
13;600,10;0,000000
13;609,91;0,000000
13;614,02;0,000000
13;627,94;0,000000
13;900,10;0,000000
13;914,02;0,000000
13;927,94;0,000000
13;1200,10;0,000000
13;1209,91;0,000000
13;1214,02;0,000000
13;1227,94;0,000000
13;1500,10;0,000000
13;1800,10;0,100000
13;1809,91;0,100000
13;1814,02;0,100000
13;1827,94;0,000000
13;2100,10;0,148545
13;2109,91;0,139363
13;2114,02;0,000000
13;2400,10;0,000000
13;2409,91;0,000000
13;2414,02;0,000000
13;2700,10;0,000000
13;2709,91;0,000000
13;2714,02;0,000000
13;3000,10;0,000000
13;3009,91;0,000000
13;3014,02;0,000000
13;3300,10;0,142253
13;3309,91;0,129084
13;3314,02;0,000000
13;3600,10;0,100000
13;3609,91;0,100000
13;3614,02;0,100000
13;3627,94;0,000000
13;3900,10;0,000000
13;4200,10;0,000000
13;4500,10;0,000000
13;4800,10;0,000000
13;4814,02;0,000000
13;4827,94;0,000000
13;5100,10;0,000000
13;5109,91;0,000000
13;5114,02;0,000000
13;5400,10;0,173554
13;5409,91;0,164200
13;5414,02;0,100000
13;5427,94;0,000000
13;5700,10;0,100000
13;5709,91;0,100000
13;5714,02;0,100000
13;5727,94;0,000000
13;6000,10;0,000000
13;6014,02;0,000000
13;6027,94;0,000000
13;6300,10;0,000000
13;6600,10;0,100000
13;6609,91;0,100000
13;6627,94;0,000000
13;6900,10;0,000000
13;6909,91;0,000000
13;6914,02;0,000000
13;6927,94;0,000000
13;7200,10;0,000000
13;7500,10;0,000000
13;7509,91;0,000000
13;7514,02;0,000000
13;7527,94;0,000000
13;7800,10;0,100000
13;7809,91;0,100000
13;7814,02;0,100000
13;7827,94;0,000000
13;8100,10;0,000000
13;8400,10;0,000000
13;8700,10;0,000000
13;9000,10;0,000000
13;9300,10;0,000000
13;9309,91;0,000000
13;9314,02;0,000000
13;9327,94;0,000000
13;9600,10;0,000000
13;9609,91;0,000000
13;9614,02;0,000000
13;9627,94;0,000000
13;9900,10;0,000000
13;9909,91;0,000000
13;9914,02;0,000000
13;9927,94;0,000000
13;10200,10;0,036413
13;10214,02;0,000000
13;10227,94;0,000000
13;10500,10;0,000000
13;10514,02;0,000000
13;10527,94;0,000000
13;10800,10;0,000000
13;10827,94;0,000000
13;11100,10;0,000000
13;11127,94;0,000000
13;11400,10;0,000000
13;11700,10;0,000000
13;12000,10;0,000000
13;12300,10;0,000000
13;12314,02;0,000000
13;12600,10;0,100000
13;12609,91;0,100000
13;12614,02;0,100000
13;12627,94;0,000000
13;12900,10;0,000000
13;12927,94;0,000000
13;13200,10;0,000000
13;13500,10;0,004420
13;13514,02;0,000000
13;13800,10;0,000000
13;13814,02;0,000000
13;14100,10;0,175631
13;14114,02;0,046831
13;14127,94;0,000000
13;14400,10;0,100000
13;14409,91;0,100000
13;14414,02;0,100000
13;14427,94;0,000000
13;14700,10;0,000000
13;15000,10;0,000000
13;15300,10;0,100000
13;15309,91;0,100000
13;15314,02;0,100000
13;15327,94;0,000000
13;15600,10;0,000000
13;15900,10;0,000000
13;15927,94;0,000000
13;16200,10;0,000000
13;16500,10;0,000000
13;16527,94;0,000000
13;16800,10;0,000000
13;16827,94;0,000000
13;17100,10;0,000000
13;17127,94;0,000000
13;17400,10;0,000000
13;17427,94;0,000000
13;17700,10;0,000000
13;17727,94;0,000000
13;18000,10;0,000000
13;18300,10;0,022753
13;18314,02;0,000000
13;18327,94;0,000000
13;18600,10;0,000000
13;18627,94;0,000000
13;18900,10;0,000000
13;19200,10;0,000000
13;19500,10;0,000000
13;19800,10;0,000000
13;20100,10;0,000000
13;20114,02;0,000000
13;20400,10;0,000000
13;20414,02;0,000000
13;20427,94;0,000000
13;20700,10;0,000000
13;21000,10;0,000000
13;21300,10;0,000000
13;21314,02;0,000000
13;21600,10;0,000000
13;21614,02;0,000000
13;21900,10;0,000000
13;22200,10;0,000000
13;22500,10;0,000000
13;22800,10;0,000000
13;23100,10;0,000000
13;23400,10;0,000000
13;23700,10;0,000000
13;24000,10;0,000000
13;24300,10;0,000000
13;24600,10;0,000000
13;24900,10;0,000000
13;25200,10;0,000000
13;25500,10;0,000000
13;25514,02;0,000000
13;25527,94;0,000000
13;25800,10;0,030121
13;25809,91;0,024581
13;25814,02;0,000000
13;25827,94;0,000000
13;26100,10;0,000000
13;26109,91;0,000000
13;26114,02;0,000000
13;26127,94;0,000000
13;26400,10;0,000000
13;26414,02;0,000000
13;26427,94;0,000000
13;26700,10;0,043231
13;26714,02;0,000000
13;26727,94;0,000000
13;27000,10;0,000000
13;27014,02;0,000000
13;27027,94;0,000000
13;27300,10;0,000000
13;27327,94;0,000000
13;27600,10;0,100000
13;27609,91;0,100000
13;27614,02;0,100000
13;27627,94;0,000000
13;27900,10;0,000000
13;28200,10;0,000000
13;28500,10;0,100000
13;28509,91;0,100000
13;28514,02;0,100000
13;28527,94;0,000000
13;28800,10;0,186111
13;28814,02;0,000000
13;28827,94;0,000000
13;29100,10;0,000000
13;29114,02;0,000000
13;29127,94;0,000000
13;29400,10;0,000000
13;29427,94;0,000000
13;29700,10;0,000000
13;30000,10;0,000000
13;30300,10;0,000000
13;30600,10;0,000000
13;30900,10;0,000000
13;31200,10;0,000000
13;31500,10;0,000000
13;31800,10;0,055393
13;31814,02;0,000000
13;32100,10;0,000000
13;32114,02;0,000000
13;32400,10;0,000000
13;32414,02;0,000000
13;32427,94;0,000000
13;32700,10;0,000000
13;33000,10;0,047698
13;33014,02;0,000000
13;33300,10;0,000000
